Location Code,Partner Code,Name,Type,Description,Phone Number,Fax Number,Delivery Point Id,Work Centre Id,Hatch Description,Address Line 1,Suburb,State,Postcode,Country Name,Country Code,Address Line 2,Lat,Lon,Distance
287005_PO,AP,KEITH HALL CPA,PO,Community Postal Agency,(02) 6686 2211,,85087899,287005,NA,914 River Drive,KEITH HALL,NSW,2478,Australia,AU,NA,-28.899654,153.526975,912.7834922
263070_PO,AP,WOLLONGBAR LPO,PO,Post Office,(02) 6628 3430,(02)6628 3430,97940865,263070,NA,Palms Shopping Centre,WOLLONGBAR,NSW,2477,Australia,AU,Shop 8 54-56 Simpson Avenue,-28.82812129,153.4201272,912.9268736
561254_PO,AP,POINT PEARCE CPA,PO,Community Postal Agency,(08) 8871 7059,(08)8836 7298,28013203,561254,NA,65 Parrys Avenue,POINT PEARCE,SA,5573,Australia,AU,NA,-34.416356,137.500337,913.9607211
541106_PO,AP,PORT VICTORIA LPO,PO,Post Office,(08) 8834 2098,(08)8834 2098,70847541,541106,NA,1 Victoria Terrace,PORT VICTORIA,SA,5573,Australia,AU,NA,-34.494753,137.484853,914.0337931
431222_PO,AP,ALLORA LPO,PO,Post Office,(07) 4666 3419,(07)4666 3419,44737830,431222,NA,64 Herbert Street,ALLORA,QLD,4362,Australia,AU,NA,-28.034067,151.982359,914.6261357
226878_PO,AP,BEXHILL LPO,PO,Post Office,(02) 6628 4240,,52844169,226878,NA,85 Coleman Street,BEXHILL,NSW,2480,Australia,AU,NA,-28.762534,153.347183,914.6375273
544155_PO,AP,WAROOKA LPO,PO,Post Office,(08) 8854 5130,(08)8854 5439,81622092,544155,NA,45 Main Street,WAROOKA,SA,5577,Australia,AU,NA,-34.990545,137.399468,915.2426152
267565_PO,AP,CAWONGLA CPA,PO,Community Postal Agency,(02) 6633 7090,(02)6633 7090,51099976,267565,NA,5329 Kyogle Road,CAWONGLA,NSW,2474,Australia,AU,NA,-28.600808,153.098333,915.4885397
561270_PO,AP,PORT HUGHES LPO,PO,Post Office,(08) 8825 2197,(08)8825 2125,81858291,561270,NA,1 Minnie Terrace,PORT HUGHES,SA,5558,Australia,AU,NA,-34.074992,137.552233,916.0102397
279312_PO,AP,BALLINA WEST CPA,PO,Community Postal Agency,13 13 18,(02)6681 4497,86258120,279312,NA,Quay West Shopping Centre,WEST BALLINA,NSW,2478,Australia,AU,Shops 7-8 55 Quays Drive,-28.86455964,153.5335152,916.280901
440938_PO,AP,MEANDARRA LPO,PO,Post Office,(07) 4665 6130,(07)4665 6130,66229993,440938,NA,14 Sara Street,MEANDARRA,QLD,4422,Australia,AU,NA,-27.32391107,149.8818298,916.9202296
248532_PO,AP,WIANGAREE LPO,PO,Post Office,(02) 6636 2125,(02)6636 2497,58275428,248532,NA,60 Worando Street,WIANGAREE,NSW,2474,Australia,AU,NA,-28.506292,152.966587,917.1388396
225824_PO,AP,BALLINA POST SHOP,PO,Post Office,13 13 18,(02)6681 4989,64627845,225824,NA,85 Tamar Street,BALLINA,NSW,2478,Australia,AU,NA,-28.868399,153.559738,917.4808638
246086_PO,AP,THE CHANNON LPO,PO,Post Office,(02) 6688 6240,(02)6688 6256,60083669,246086,NA,7 Standing Street,THE CHANNON,NSW,2480,Australia,AU,NA,-28.673474,153.278408,918.8127984
505180_PO,AP,HAWKER LPO,PO,Post Office,(08) 8648 4005,(08)8648 4189,46144424,505180,NA,The Hawker General Store,HAWKER,SA,5434,Australia,AU,16 Wilpena Road,-31.886912,138.422687,919.1407928
460672_PO,AP,HANNAFORD CPA,PO,Community Postal Agency,(07) 4665 9225,,52452853,460672,NA,344 Hanaford Road,HANNAFORD,QLD,4406,Australia,AU,NA,-27.341407,150.062325,919.4731799
444971_PO,AP,SURAT LPO,PO,Post Office,(07) 4626 5147,(07)4626 5611,88569777,444971,NA,5 Charlotte Street,SURAT,QLD,4417,Australia,AU,NA,-27.15248724,149.0704628,919.5695101
509261_PO,AP,POINT TURTON CPA,PO,Community Postal Agency,(08) 8854 5243,,44519631,509261,NA,72 Bayview Road,POINT TURTON,SA,5575,Australia,AU,NA,-34.946767,137.353657,919.8442888
232530_PO,AP,DUNOON LPO,PO,Post Office,(02) 6689 5101,(02)6689 5321,96369141,232530,NA,107 James Street,DUNOON,NSW,2480,Australia,AU,NA,-28.683136,153.316811,920.0971171
433455_PO,AP,BROOKSTEAD LPO,PO,Post Office,(07) 4693 9233,,41069280,433455,NA,54 Ware Street,BROOKSTEAD,QLD,4364,Australia,AU,NA,-27.7588,151.446978,920.1798117
232629_PO,AP,BALLINA EAST LPO,PO,Post Office,(02) 6686 0988,(02)6686 0988,43308885,232629,NA,East Ballina Shopping Centre,EAST BALLINA,NSW,2478,Australia,AU,Shop 10 38-44 Links Avenue,-28.85101431,153.5833561,920.4115077
437536_PO,AP,GLENMORGAN CPA,PO,Community Postal Agency,(07) 4665 6765,,85911332,437536,NA,16 Clive Street,GLENMORGAN,QLD,4423,Australia,AU,NA,-27.247923,149.67591,920.4728643
230228_PO,AP,CLUNES LPO,PO,Post Office,(02) 6629 1340,(02)6629 1128,46103962,230228,NA,33 Main Road,CLUNES,NSW,2480,Australia,AU,NA,-28.731182,153.405314,920.784007
249826_PO,AP,TINTENBAR LPO,PO,Post Office,(02) 6687 8588,(02)6687 9172,51378313,249826,NA,6 George Street,TINTENBAR,NSW,2478,Australia,AU,NA,-28.79711,153.512549,921.0587012
435047_PO,AP,CLIFTON LPO,PO,Post Office,(07) 4697 3347,(07)4697 3347,81640491,435047,NA,1 Edward Street,CLIFTON,QLD,4361,Australia,AU,NA,-27.931628,151.905364,921.4753348
241250_PO,AP,NIMBIN LPO,PO,Post Office,(02) 6689 1301,(02)6689 1670,51860113,241250,NA,43 Cullen Street,NIMBIN,NSW,2480,Australia,AU,NA,-28.596638,153.223286,922.7494215
461544_PO,AP,THE GUMS CPA,PO,Community Postal Agency,(07) 4665 9176,(07)4665 9145,78168513,461544,NA,46741 Leichhardt Highway,THE GUMS,QLD,4406,Australia,AU,NA,-27.330082,150.184804,923.8692408
540074_PO,AP,PARNDANA LPO,PO,Post Office,(08) 8559 6051,(08)8559 6138,42178866,540074,NA,Lot 35 Cook Street,PARNDANA,SA,5220,Australia,AU,NA,-35.79013374,137.2616417,924.049529
237710_PO,AP,LENNOX HEAD LPO,PO,Post Office,(02) 6687 7240,(02)6687 7240,32970716,237710,NA,74 Ballina Street,LENNOX HEAD,NSW,2478,Australia,AU,NA,-28.79556,153.593582,925.9314984
461229_PO,AP,NOBBY CPA,PO,Community Postal Agency,(07) 4696 3207,,44243175,461229,NA,14 Tooth Street,NOBBY,QLD,4360,Australia,AU,NA,-27.852976,151.902491,929.2254678
506263_PO,AP,QUORN LPO,PO,Post Office,(08) 8648 6170,(08)8648 6170,62435683,506263,NA,21 Railway Terrace,QUORN,SA,5433,Australia,AU,NA,-32.345405,138.0421515,929.9727451
284680_PO,AP,FEDERAL CPA,PO,Community Postal Agency,(02) 6688 4240,(02)6688 4416,NA,284680,NA,3-6 Albert Street,FEDERAL,NSW,2480,Australia,AU,NA,-28.65198018,153.4553833,930.7839965
251547_PO,AP,BANGALOW LPO,PO,Post Office,(02) 6687 1200,(02)6687 2586,96736533,251547,NA,30 Byron Street,BANGALOW,NSW,2479,Australia,AU,NA,-28.686676,153.524332,931.6232907
513738_PO,AP,VIVONNE BAY CPA,PO,Community Postal Agency,(08) 8559 4285,(08)8559 4150,58461740,513738,NA,4417 South Coast Road,VIVONNE BAY,SA,5223,Australia,AU,NA,-35.970185,137.179089,931.8124823
425930_PO,AP,PITTSWORTH LPO,PO,Post Office,(07) 4693 1047,(07)4693 1441,35032066,425930,NA,81 Yandilla Street,PITTSWORTH,QLD,4356,Australia,AU,NA,-27.715865,151.633243,931.9018589
434503_PO,AP,CECIL PLAINS LPO,PO,Post Office,(07) 4668 0147,(07)4668 0147,40858096,434503,NA,55 Taylor Street,CECIL PLAINS,QLD,4407,Australia,AU,NA,-27.531996,151.191896,934.0161213
437819_PO,AP,GREENMOUNT CPA,PO,Community Postal Agency,(07) 4697 1480,(07)4697 1481,52651576,437819,NA,15 Ramsay Street,GREENMOUNT,QLD,4359,Australia,AU,NA,-27.786861,151.905134,935.965041
250739_PO,AP,SUFFOLK PARK LPO,PO,Post Office,(02) 6685 3400,(02)6685 3400,82405283,250739,NA,7 Clifford Street,SUFFOLK PARK,NSW,2481,Australia,AU,NA,-28.689363,153.609062,936.2947529
407791_PO,AP,TARA LPO,PO,Post Office,(07) 4665 3147,(07)4665 3147,58679644,407791,NA,13 Fry Street,TARA,QLD,4421,Australia,AU,NA,-27.276592,150.4602,937.1962097
444744_PO,AP,SOUTHBROOK CPA,PO,Community Postal Agency,(07) 4691 0550,,92061674,444744,NA,Southbrook Hotel,SOUTHBROOK,QLD,4363,Australia,AU,62-64 O'sHea Avenue,-27.67787751,151.7141218,939.0230511
444074_PO,AP,RATHDOWNEY LPO,PO,Post Office,(07) 5544 1110,(07)5544 1110,52099222,444074,NA,3 Running Creek Road,RATHDOWNEY,QLD,4287,Australia,AU,NA,-28.211301,152.865017,939.567594
561457_PO,AP,STIRLING NORTH LPO,PO,Post Office,(08) 8643 6234,(08)8643 6907,31591448,561457,NA,47 Quorn Road,STIRLING NORTH,SA,5710,Australia,AU,NA,-32.517438,137.842579,939.9108018
228849_PO,AP,BYRON BAY POST SHOP,PO,Post Office,13 13 18,(02)6680 8751,75416632,228849,NA,61 Jonson Street,BYRON BAY,NSW,2481,Australia,AU,NA,-28.644224,153.612804,940.5446734
531784_PO,AP,BLINMAN CPA,PO,Community Postal Agency,(08) 8648 4874,,33661602,531784,NA,Lot 176 Mine Road,BLINMAN,SA,5730,Australia,AU,NA,-31.09444736,138.6780078,941.540171
279507_PO,AP,TYAGARAH CPA,PO,Community Postal Agency,(02) 6684 2172,(02)6684 2172,NA,279507,NA,Lot 1 Pacific Highway,TYAGARAH,NSW,2481,Australia,AU,NA,-28.58644443,153.5453391,941.8416799
240354_PO,AP,MULLUMBIMBY POST SHOP,PO,Post Office,13 13 18,(02)6684 1974,60164452,240354,NA,89-91 Dalley Street,MULLUMBIMBY,NSW,2482,Australia,AU,NA,-28.55336892,153.4992561,942.1928686
434167_PO,AP,CAMBOOYA LPO,PO,Post Office,13 13 18,(07)4696 1141,43583967,434167,NA,53 Eton Street,CAMBOOYA,QLD,4358,Australia,AU,NA,-27.707208,151.865214,942.2895812
544470_PO,AP,WHYALLA POST SHOP,PO,Post Office,13 13 18,(08)8645 8267,74460413,544470,Adjacent to PO Boxes,13 Darling Terrace,WHYALLA,SA,5600,Australia,AU,NA,-33.034558,137.586043,942.6771875
283389_PO,AP,MAIN ARM CPA,PO,Community Postal Agency,(02) 6684 5588,,52468633,283389,NA,890 Main Arm Road,MAIN ARM,NSW,2482,Australia,AU,NA,-28.503049,153.431981,942.9487251
441746_PO,AP,MOUNT TYSON CPA,PO,Community Postal Agency,(07) 4693 7202,(07)4693 7202,82249796,441746,NA,9 Main Street,MT TYSON,QLD,4356,Australia,AU,NA,-27.575125,151.569146,943.7044218
246860_PO,AP,TYALGUM LPO,PO,Post Office,(02) 6679 3407,(02)6679 3407,34739322,246860,NA,29 Coolman Street,TYALGUM,NSW,2484,Australia,AU,NA,-28.356846,153.206647,943.9322212
544542_PO,AP,WHYALLA PLAYFORD LPO,PO,Post Office,(08) 8645 8321,(08)8645 8321,65894712,544542,NA,35b Playford Avenue,WHYALLA PLAYFORD,SA,5600,Australia,AU,NA,-33.028794,137.568323,944.4468814
247003_PO,AP,UKI LPO,PO,Post Office,(02) 6679 5101,(02)6679 4012,99828049,247003,NA,1464 Kyogle Road,UKI,NSW,2484,Australia,AU,NA,-28.413692,153.334959,945.7088047
544489_PO,AP,WHYALLA NORRIE EAST LPO,PO,Post Office,13 13 18,(08)7100 1125,58299159,544489,NA,49 Norrie Avenue,WHYALLA NORRIE,SA,5608,Australia,AU,NA,-33.024945,137.550639,946.1466553
460066_PO,AP,ARATULA CPA,PO,Community Postal Agency,(07) 5463 8233,(07)5463 8272,64218683,460066,NA,BP Service Station,ARATULA,QLD,4309,Australia,AU,6712 Cunningham Highway,-27.979508,152.549966,946.1605013
268349_PO,AP,BRUNSWICK HEADS LPO,PO,Post Office,(02) 6685 1045,(02)6685 1045,91758752,268349,NA,1 Fingal Street,BRUNSWICK HEADS,NSW,2483,Australia,AU,NA,-28.540394,153.551868,946.3650979
510289_PO,AP,CORNY POINT CPA,PO,Community Postal Agency,(08) 8855 3373,(08)8855 3373,59150883,510289,NA,Corny Point Supplies,CORNY POINT,SA,5575,Australia,AU,91 Corny Point Road,-34.915719,137.062243,946.6237846
516963_PO,AP,PORT AUGUSTA NORTH CPA,PO,Community Postal Agency,(08) 8642 4463,(08)8642 4463,76080972,516963,NA,Forster Street Deli,PORT AUGUSTA,SA,5700,Australia,AU,32 Forster Street,-32.487638,137.778411,946.7311731
760536_PO,AP,MAWSON CPA,PO,Community Postal Agency,(03) 6229 6380,,60427912,760536,NA,C/- Kingston Post Office,KINGSTON,TAS,7050,Australia,AU,32a Browns Road,-43.8117,146.8406,947.0841779
760501_PO,AP,MACQUARIE CPA,PO,Community Postal Agency,(03) 6229 6380,,60427912,760501,NA,C/- Kingston Post Office,KINGSTON,TAS,7050,Australia,AU,32a Browns Road,-43.8117,146.8383,947.0952338
760510_PO,AP,CASEY CPA,PO,Community Postal Agency,13 13 18,,60427912,760510,NA,32a Browns Road,KINGSTON,TAS,7050,Australia,AU,NA,-43.8117,146.836,947.1063303
544526_PO,AP,WHYALLA NORRIE NORTH LPO,PO,Post Office,(08) 8645 7017,(08)8645 7017,61554677,544526,NA,77 George Avenue,WHYALLA NORRIE,SA,5608,Australia,AU,NA,-33.02033683,137.5403507,947.2183084
760528_PO,AP,DAVIS CPA,PO,Community Postal Agency,(03) 6229 6380,,60427912,760528,NA,C/- Kingston Post Office,KINGSTON,TAS,7050,Australia,AU,32a Browns Road,-43.8139,146.836,947.350458
250747_PO,AP,OCEAN SHORES LPO,PO,Post Office,(02) 6680 2802,(02)6680 2200,34355725,250747,NA,Ocean Tavern Arcade,OCEAN SHORES,NSW,2483,Australia,AU,Shop 1 78 Rajah Road,-28.52543695,153.5464572,947.4058885
544462_PO,AP,WHYALLA NORRIE POST SHOP,PO,Post Office,13 13 18,(08)8645 9119,78577317,544462,NA,Westland Shopping Centre,WHYALLA NORRIE,SA,5608,Australia,AU,Shop 18 199 Nicolson Avenue,-33.02801697,137.5326711,947.630312
540517_PO,AP,PORT AUGUSTA POST SHOP,PO,Post Office,13 13 18,(08)8642 5253,36827359,540517,Adjacent to PO Boxes,50 Commercial Road,PORT AUGUSTA,SA,5700,Australia,AU,NA,-32.491624,137.762519,947.9479728
227037_PO,AP,BILLINUDGEL LPO,PO,Post Office,(02) 6680 5077,(02)6680 5077,65924839,227037,NA,Billinudgel Post And News,BILLINUDGEL,NSW,2483,Australia,AU,2b Wilfred Street,-28.50432131,153.5269862,948.2056332
540541_PO,AP,PORT AUGUSTA WEST LPO,PO,Post Office,(08) 8642 2785,(08)8642 2587,42834223,540541,NA,Shop 3 21-23 Loudon Road,PORT AUGUSTA WEST,SA,5700,Australia,AU,NA,-32.4836269,137.7578377,948.6877097
262035_PO,AP,NEW BRIGHTON LPO,PO,Post Office,(02) 6680 1102,(02)6680 1102,49951459,262035,NA,50 River Street,NEW BRIGHTON,NSW,2483,Australia,AU,NA,-28.509005,153.549599,949.0691521
425092_PO,AP,KOORALBYN CPA,PO,Community Postal Agency,13 13 18,(07)5544 6266,NA,425092,NA,Kooralbyn General Store,KOORALBYN,QLD,4285,Australia,AU,9 Salisbury Avenue,-28.08512039,152.8420355,950.3941952
429229_PO,AP,BOONAH LPO,PO,Post Office,(07) 5463 1047,(07)5463 2965,76786414,429229,NA,1 Park Street,BOONAH,QLD,4310,Australia,AU,NA,-27.99746,152.681922,950.8304265
260638_PO,AP,CRABBES CREEK LPO,PO,Post Office,(02) 6677 1274,(02)6677 1979,60793376,260638,NA,22 Crabbes Creek Road,CRABBES CREEK,NSW,2483,Australia,AU,NA,-28.456053,153.496586,950.8599336
245200_PO,AP,STOKERS SIDING LPO,PO,Post Office,(02) 6677 9201,(02)6677 9163,97252444,245200,NA,201 Stokers Road,STOKERS SIDING,NSW,2484,Australia,AU,NA,-28.396336,153.404622,951.1594189
510449_PO,AP,MARION BAY CPA,PO,Community Postal Agency,(0) 499 012 186,(08)8854 4012,73312455,510449,NA,Marion Bay General Store,MARION BAY,SA,5575,Australia,AU,5 Yorke Highway,-35.23577331,136.9806307,951.1912745
228769_PO,AP,BURRINGBAR LPO,PO,Post Office,13 13 18,(02)6677 1440,55031635,228769,NA,23 Broadway,BURRINGBAR,NSW,2483,Australia,AU,NA,-28.434693,153.471054,951.3651668
239783_PO,AP,MOOBALL CPA,PO,Community Postal Agency,(02) 6677 0007,(02)6677 1768,82173584,239783,NA,Kellys Store,MOOBALL,NSW,2483,Australia,AU,5913 Tweed Valley Way,-28.442037,153.488879,951.6993422
260486_PO,AP,CHILLINGHAM LPO,PO,Post Office,(02) 6679 1201,,88654746,260486,NA,1374 Numinbah Road,CHILLINGHAM,NSW,2484,Australia,AU,NA,-28.314269,153.278929,951.7965996
426693_PO,AP,WESTBROOK CPA,PO,Community Postal Agency,(07) 4630 6941,(07)4630 6846,85440799,426693,NA,Shop 3 85 Main Street,WESTBROOK,QLD,4350,Australia,AU,NA,-27.60750655,151.8715337,952.5997505
439080_PO,AP,KALBAR LPO,PO,Post Office,(07) 5463 7107,(07)5463 7363,39774535,439080,NA,72 George Street,KALBAR,QLD,4309,Australia,AU,NA,-27.94023,152.62389,953.5307787
427127_PO,AP,DARLING HEIGHTS LPO,PO,Post Office,(07) 4636 5171,(07)4636 5172,65772585,427127,NA,G Block Usq Campus,TOOWOOMBA,QLD,4350,Australia,AU,487-535 West Street,-27.60381578,151.9329452,955.5348824
240565_PO,AP,MURWILLUMBAH POST SHOP,PO,Post Office,13 13 18,(02)6672 4553,88212278,240565,NA,118-124 Main Street,MURWILLUMBAH,NSW,2484,Australia,AU,NA,-28.32656835,153.3956956,957.0622815
227301_PO,AP,MURWILLUMBAH SOUTH LPO,PO,Post Office,13 13 18,(02)6672 3759,78220955,227301,NA,22 Prospero Street,SOUTH MURWILLUMBAH,NSW,2484,Australia,AU,NA,-28.329165,153.401137,957.1242485
445616_PO,AP,TOOWOOMBA SOUTH LPO,PO,Post Office,13 13 18,(07)4636 2984,30569855,445616,NA,Shop 13 878 Ruthven Street,KEARNEYS SPRING,QLD,4350,Australia,AU,NA,-27.59453938,151.9490027,957.1427145
408372_PO,AP,TOOWOOMBA BUSINESS HUB,PO,Business Centre,13 13 18,(07)4636 4433,67792440,408372,No Cash Acceptance�+�Charge Account & Credit Card transactions ONLY,330 Stenner Street,KEARNEYS SPRING,QLD,4350,Australia,AU,NA,-27.594735,151.950561,957.1885706
436365_PO,AP,DRAYTON NORTH LPO,PO,Post Office,(07) 4635 8548,(07)4613 6626,83629313,436365,NA,Westridge Shopping Centre,KEARNEYS SPRING,QLD,4350,Australia,AU,Shop 18 300 West Street,-27.58916987,151.9387772,957.2535239
444816_PO,AP,CENTENARY HEIGHTS LPO,PO,Post Office,(07) 4635 8472,(07)4635 5851,56176941,444816,NA,136a South Street,CENTENARY HEIGHTS,QLD,4350,Australia,AU,NA,-27.580861,151.965441,959.2101662
419450_PO,AP,CLIFFORD GARDENS POST SHOP,PO,Post Office,13 13 18,(07)4613 9980,30954939,419450,Ring bell on door near PO box suite.,Shop 89 100-124 Anzac Avenue,NEWTOWN,QLD,4350,Australia,AU,NA,-27.56489078,151.9324064,959.4312766
429886_PO,AP,TOOWOOMBA JAMES STREET CPA,PO,Community Postal Agency,13 13 18,(07)4638 4403,47490907,429886,NA,Red Edge Convenience Centre,TOOWOOMBA,QLD,4350,Australia,AU,192 James Street,-27.568171,151.946689,959.6989213
421470_PO,AP,WYALLA PLAZA CPA,PO,Community Postal Agency,(07) 4634 3311,(07)4634 3522,74256065,421470,NA,Wyalla Shopping Plaza,NEWTOWN,QLD,4350,Australia,AU,238a Taylor Street,-27.552509,151.92121,960.2115763
230682_PO,AP,CONDONG LPO,PO,Post Office,(07) 5612 5099,(02)6672 1058,30279246,230682,NA,140 McLeod Street,CONDONG,NSW,2484,Australia,AU,NA,-28.313437,153.435301,960.4570549
445667_PO,AP,TOOWOOMBA EAST LPO,PO,Post Office,(07) 4638 1134,(07)4638 1134,92857501,445667,NA,Range Shopping Centre,TOOWOOMBA,QLD,4350,Australia,AU,Shop 14 11 James Street,-27.57124632,151.975992,960.6214835
242819_PO,AP,POTTSVILLE BEACH LPO,PO,Post Office,(02) 6676 3799,(02)6676 3795,70666104,242819,NA,Shop 4 11 Coronation Avenue,POTTSVILLE BEACH,NSW,2489,Australia,AU,NA,-28.38913315,153.5634361,960.716094
401373_PO,AP,TOOWOOMBA POST OFFICE,PO,Post Office,13 13 18,(07)4637 8488,62427640,401373,PO Box lobby.,Shop 1 135 Margaret Street,TOOWOOMBA,QLD,4350,Australia,AU,NA,-27.56095583,151.956794,960.849019
446467_PO,AP,WILSONTON LPO,PO,Post Office,(07) 4634 4236,(07)4634 8487,51161936,446467,NA,Wilsonton Shopping Centre,WILSONTON,QLD,4350,Australia,AU,Shop 6x 407-411 Bridge Street,-27.54339518,151.9243428,961.2608038
507768_PO,AP,PARACHILNA CPA,PO,Community Postal Agency,13 13 18,(08)8648 4606,82074649,507768,NA,Prarie Hotel,PARACHILNA,SA,5730,Australia,AU,16 High Street,-31.133486,138.395661,962.1296415
439398_PO,AP,KINGSTHORPE LPO,PO,Post Office,(07) 4630 0247,(07)4630 0247,49506830,439398,NA,6 Gowrie Street,KINGSTHORPE,QLD,4400,Australia,AU,NA,-27.477313,151.81486,963.4443844
235360_PO,AP,HASTINGS POINT LPO,PO,Post Office,(02) 6676 1201,(02)6676 1201,30820043,235360,NA,9 Tweed Coast Road,HASTINGS POINT,NSW,2489,Australia,AU,NA,-28.361413,153.575615,963.9216399
429237_PO,AP,OAKEY LPO,PO,Post Office,(07) 4691 1047,(07)4691 1182,67890610,429237,NA,77 Campbell Street,OAKEY,QLD,4401,Australia,AU,NA,-27.433706,151.720697,964.0966356
438109_PO,AP,HARLAXTON LPO,PO,Post Office,(07) 4638 1129,(07)4613 1055,81818545,438109,NA,Shop 3 1-3 Griffiths Street,HARLAXTON,QLD,4350,Australia,AU,NA,-27.52851054,151.9574674,964.1480347
436672_PO,AP,WITHCOTT CPA,PO,Community Postal Agency,(07) 4630 3444,(07)4630 3153,80892748,436672,NA,Spar Express Withcott,WITHCOTT,QLD,4352,Australia,AU,8561 Warrego Highway,-27.553576,152.027055,964.5571848
246713_PO,AP,TUMBULGUM LPO,PO,Post Office,(02) 6676 6489,(02)6617 6767,59277689,246713,NA,108 Riverside Drive,TUMBULGUM,NSW,2490,Australia,AU,NA,-28.274474,153.461472,965.4803685
438950_PO,AP,JONDARYAN LPO,PO,Post Office,(07) 4692 2210,(07)4692 2297,95374115,438950,NA,16 Duke Street,JONDARYAN,QLD,4403,Australia,AU,NA,-27.36780516,151.5902756,965.7342616
435178_PO,AP,CONDAMINE LPO,PO,Post Office,(04) 8816 6704,,65372322,435178,NA,Lot 36 Tiereyboo Street,CONDAMINE,QLD,4416,Australia,AU,NA,-26.92669587,150.1409918,966.0668995
227491_PO,AP,BOGANGAR LPO,PO,Post Office,(02) 6676 1101,(02)6676 3075,40154953,227491,NA,Shop 1 47 Coast Road,BOGANGAR,NSW,2488,Australia,AU,NA,-28.33227517,153.5693968,966.2209149
432321_PO,AP,BEAUDESERT POST SHOP,PO,Post Office,13 13 18,(07)5541 1198,30760949,432321,Ring bell on door near PO box suite.,117 Brisbane Street,BEAUDESERT,QLD,4285,Australia,AU,NA,-27.986556,152.996043,967.6029494
438141_PO,AP,HARRISVILLE LPO,PO,Post Office,(0) 419 899 223,,75715217,438141,NA,26 Queen Street,HARRISVILLE,QLD,4307,Australia,AU,NA,-27.810851,152.665177,968.0646773
433164_PO,AP,BOWENVILLE CPA,PO,Community Postal Agency,(0) 0428 385 122,(07)4663 7148,86790886,433164,NA,3 Irvingdale Road,BOWENVILLE,QLD,4404,Australia,AU,NA,-27.304508,151.492588,968.5333916
446950_PO,AP,YULEBA LPO,PO,Post Office,(07) 4623 5247,(07)4623 5247,30777145,446950,NA,22 Stephenson Street,YULEBA,QLD,4427,Australia,AU,NA,-26.758394,149.42264,968.7601007
438176_PO,AP,HELIDON LPO,PO,Post Office,(07) 4697 6247,(07)4697 6247,80812825,438176,NA,13 Turner Street,HELIDON,QLD,4344,Australia,AU,NA,-27.550492,152.124592,969.0428787
437798_PO,AP,GRANTHAM CPA,PO,Community Postal Agency,(07) 5466 1424,(07)5466 1112,86199208,437798,NA,Grantham Community Store,GRANTHAM,QLD,4347,Australia,AU,26 Anzac Avenue,-27.575524,152.203332,969.9708961
260232_PO,AP,BILAMBIL LPO,PO,Post Office,(07) 5590 9801,(07)5590 9802,84418080,260232,NA,381 Bilambil Road,BILAMBIL,NSW,2486,Australia,AU,NA,-28.224525,153.466307,970.3396933
285165_PO,AP,TERRANORA CPA,PO,Community Postal Agency,(07) 5590 5788,(07)5590 5744,63473429,285165,NA,Shop 17 2-14 Henry Lawson Drive,TERRANORA,NSW,2486,Australia,AU,NA,-28.239872,153.501687,970.8819236
439478_PO,AP,KOGAN CPA,PO,Community Postal Agency,(07) 4668 1864,,NA,439478,NA,White Rock Cafe,KOGAN,QLD,4406,Australia,AU,9 High Street,-27.04085592,150.7612553,971.1567376
460728_PO,AP,HIGHFIELDS LPO,PO,Post Office,(07) 4630 8311,(07)4630 8388,79487859,460728,NA,Shop 6 66 Highfields Road,HIGHFIELDS,QLD,4352,Australia,AU,NA,-27.45072435,151.9447667,971.4617695
436082_PO,AP,DALBY POST SHOP,PO,Post Office,13 13 18,(07)4662 4251,53136932,436082,Ring bell on door within PO Box lobby.,130 Cunningham Street,DALBY,QLD,4405,Australia,AU,NA,-27.182863,151.263766,972.810901
414174_PO,AP,LAIDLEY LPO,PO,Post Office,(07) 5465 1147,(07)5465 2447,64508929,414174,NA,139 Patrick Street,LAIDLEY,QLD,4341,Australia,AU,NA,-27.63006,152.39363,973.0600682
434298_PO,AP,CANUNGRA LPO,PO,Post Office,(07) 5543 5228,(07)5543 4204,62157111,434298,NA,33 Christie Street,CANUNGRA,QLD,4275,Australia,AU,NA,-28.017295,153.163688,973.3644297
